Epoch,EpRet/Mean,EpRet/Std,EpRet/Min,EpRet/Max,EpLen/Mean,EpLen/Min,EpLen/Max,Values/V/Mean,Values/V/Min,Values/V/Max,Values/Adv/Mean,Values/Adv/Min,Values/Adv/Max,Loss/Pi,Loss/Value,Loss/DeltaPi,Loss/DeltaValue,Entropy,KL,Misc/StopIter,Misc/Seed,PolicyRatio,LR,Misc/RewScaleMean,Misc/RewScaleStddev,Misc/ExplorationNoiseStd,TotalEnvSteps,Time,FPS
1,-108.75821978672985,7.262740837504035,-183.85622,-100.786095,30.308056872037916,12.0,104.0,0.03490107727050781,-0.18551812,0.30630973,-7.39552734375,-25.779955,-0.36382622,7.395527362823486,59.21965789794922,-0.09820222854614258,-36.674537658691406,0.7436313033103943,0.0014088492607697845,80.0,53079,0.9867913722991943,0.0003,-90.27333068847656,7.785304069519043,0.508999994180536,32000,27,1160
2,-110.09599980221519,7.95906377468905,-172.8899,-101.04252,33.75210970464135,13.0,107.0,-0.77497216796875,-8.169791,8.037299,-4.36311083984375,-17.852856,7.0148745,4.3631110191345215,34.210784912109375,-0.11901283264160156,-22.209510803222656,0.73377925157547,0.002361050108447671,80.0,53079,0.983595073223114,0.00029699999999999996,-89.94783782958984,7.844187259674072,0.504010011618452,64000,55,1158
3,-110.4199846092077,8.80854534483856,-166.3324,-100.951584,34.2558886509636,13.0,105.0,-4.91378369140625,-8.855963,3.0336866,-2.30887060546875,-10.857202,0.7889686,2.308870553970337,7.30734920501709,-0.04131460189819336,-5.377603054046631,0.7238293290138245,0.001664913957938552,80.0,53079,0.9855155348777771,0.000294,-89.81680297851562,7.952420234680176,0.4990199874853069,96000,82,1163
4,-110.565,8.254340330428626,-150.64182,-100.70281,34.5945945945946,11.0,91.0,-7.2160556640625,-10.152915,-1.1012894,-1.0905484619140624,-9.948779,0.90985054,1.0905486345291138,1.9321258068084717,-0.01856517791748047,-1.334002137184143,0.7137795686721802,0.0016720397397875786,80.0,53079,0.9886937141418457,0.00029099999999999997,-89.73436737060547,8.001765251159668,0.49403001303756583,128000,110,1154
5,-110.77980292171996,8.40317884851908,-161.38205,-100.68985,35.270121278941566,12.0,93.0,-8.30803515625,-10.645026,-1.9849044,-0.4447589111328125,-5.4275956,1.1380633,0.44475889205932617,0.48015519976615906,-0.007941991090774536,-0.24201691150665283,0.7036275267601013,0.0014846451813355088,80.0,53079,0.9929455518722534,0.00028799999999999995,-89.64389038085938,8.066622734069824,0.48904000119877045,160000,138,1155
6,-112.13890344311378,9.61106289335991,-157.64418,-100.98446,38.31137724550898,12.0,100.0,-8.768669921875,-10.737368,-5.8575616,-0.14584027099609376,-2.9484396,1.2595716,0.14584028720855713,0.2142038196325302,-0.0049535781145095825,-0.043379783630371094,0.6933715343475342,0.0013243610737845302,80.0,53079,0.9972392320632935,0.000285,-89.49591827392578,8.214120864868164,0.4840500140318596,192000,166,1144
7,-113.51270261845387,11.839820248475458,-192.29253,-100.336205,39.880299251870326,12.0,130.0,-8.960447265625,-10.674534,-6.3037267,-0.04566470336914062,-3.0051847,1.259737,0.045664701610803604,0.1630147397518158,-0.004267755895853043,-0.01049407571554184,0.6830090284347534,0.0011377377668395638,80.0,53079,0.9992406964302063,0.00028199999999999997,-89.43120574951172,8.390556335449219,0.4790599994846701,224000,193,1156
8,-115.16675791778975,13.743475847443843,-193.7271,-101.12559,43.05390835579515,14.0,147.0,-9.0011318359375,-10.605023,-5.137176,0.007827569007873535,-3.175236,1.8707212,-0.007827568799257278,0.16113267838954926,-0.004944092594087124,-0.007638071663677692,0.672538161277771,0.0012940256856381893,80.0,53079,0.9984522461891174,0.00027899999999999995,-89.33806610107422,8.628900527954102,0.4740699962916369,256000,221,1156
9,-117.42828467153285,13.745744613579573,-194.51318,-100.77512,46.66277372262774,13.0,121.0,-9.02836328125,-10.599418,-6.8170156,0.042069950103759766,-2.3282967,1.408523,-0.04206995293498039,0.1532396823167801,-0.005119945853948593,-0.008888846263289452,0.6619567275047302,0.001331119448877871,80.0,53079,1.0001697540283203,0.000276,-89.25526428222656,8.84962272644043,0.46907999085743085,288000,249,1157
10,-120.02954454253612,16.060148529403982,-221.07402,-101.585556,51.285714285714285,13.0,163.0,-8.980685546875,-10.547238,-6.2025948,0.050377578735351564,-2.2992287,1.2487032,-0.05037757009267807,0.16543637216091156,-0.005485229194164276,-0.008676762692630291,0.6512617468833923,0.0013591527240350842,80.0,53079,0.999872088432312,0.00027299999999999997,-89.1462631225586,9.136123657226562,0.46409000434407544,320000,276,1156
11,-123.72255067567568,18.52352716300431,-241.38155,-101.06957,57.64324324324324,13.0,189.0,-8.9614638671875,-10.498568,-6.092985,0.08036304473876953,-2.4942703,1.3130083,-0.08036304265260696,0.18119344115257263,-0.005839720368385315,-0.01933639496564865,0.6404513716697693,0.0013978402130305767,80.0,53079,1.0004284381866455,0.00027,-89.04043579101562,9.448497772216797,0.4591000102019319,352000,304,1167
12,-126.58447265625,19.99723796845923,-298.43707,-101.159355,62.478515625,15.0,196.0,-8.883068359375,-10.574336,-6.489261,0.06711225891113282,-2.4662478,1.4538541,-0.0671122595667839,0.1639510542154312,-0.005698494613170624,-0.011874984949827194,0.6295226812362671,0.0014256900176405907,80.0,53079,1.0001015663146973,0.000267,-88.93748474121094,9.747774124145508,0.4541099923733702,384000,331,1161
