Epoch,EpRet/Mean,EpRet/Std,EpRet/Min,EpRet/Max,EpLen/Mean,EpLen/Min,EpLen/Max,Values/V/Mean,Values/V/Min,Values/V/Max,Values/Adv/Mean,Values/Adv/Min,Values/Adv/Max,Loss/Pi,Loss/Value,Loss/DeltaPi,Loss/DeltaValue,Entropy,KL,Misc/StopIter,Misc/Seed,PolicyRatio,LR,Misc/RewScaleMean,Misc/RewScaleStddev,Misc/ExplorationNoiseStd,TotalEnvSteps,Time,FPS
1,-100.7382372590189,0.22053136500117648,-101.57387,-100.01724,3.0540179423554115,2.0,4.0,0.07470036315917969,-0.38002598,0.5324919,-9.7116923828125,-10.462373,-8.361577,9.711692810058594,94.45242309570312,-0.11218452453613281,-45.9546012878418,0.7436313033103943,0.001524086925201118,80.0,46979,0.9869640469551086,0.0003,-99.45602416992188,0.6643015146255493,0.508999994180536,32000,209,152
2,-100.74192010677854,0.2207618391262799,-101.70533,-100.04804,3.050719801697016,2.0,4.0,-0.7329977416992187,-8.836664,8.826074,-9.092556640625,-18.813282,-0.49200863,9.09255599975586,119.58110809326172,-0.22879409790039062,-80.91557312011719,0.73377925157547,0.00215527368709445,80.0,46979,0.9798880815505981,0.00029699999999999996,-99.45692443847656,0.7734399437904358,0.504010011618452,64000,425,148
3,-100.73900391184047,0.22053968991486847,-101.6485,-100.03478,3.0530483732468277,2.0,4.0,-8.9137841796875,-10.137288,-1.4050007,-1.239862060546875,-8.560678,2.5255613,1.239862084388733,2.102604389190674,-0.017479896545410156,-1.726715326309204,0.7238293290138245,0.001300361123867333,80.0,46979,0.989944338798523,0.000294,-99.45609283447266,0.7966663241386414,0.4990199874853069,96000,642,147
4,-100.73983913953931,0.2184741744669216,-101.55964,-100.03428,3.0458785455929944,2.0,4.0,-10.1543798828125,-10.603519,-8.566693,-0.05658837890625,-10.067807,0.60351944,0.05658837780356407,0.07521090656518936,-0.0011990107595920563,-0.011190930381417274,0.7137795686721802,0.000664568564388901,80.0,46979,0.9994044899940491,0.00029099999999999997,-99.45779418945312,0.7665930986404419,0.49403001303756583,128000,857,148
5,-100.7368565300286,0.2215995390539748,-101.6283,-100.05321,3.050333651096282,2.0,4.0,-10.2135537109375,-10.596198,-8.355664,-0.010917676925659179,-1.8640152,0.60174483,0.010917676612734795,0.05535919591784477,-0.0011416804045438766,-0.002123766578733921,0.7036275267601013,0.0005358978523872793,80.0,46979,0.9997485876083374,0.00028799999999999995,-99.45669555664062,0.810551106929779,0.48904000119877045,160000,1074,147
6,-100.74360165856449,0.21789270924149934,-101.63049,-100.043,3.050138213706987,2.0,4.0,-10.2261572265625,-10.581896,-8.716775,0.015835041999816894,-1.3004187,0.7042099,-0.01583504118025303,0.04711904749274254,-0.0011251065880060196,-0.001062287949025631,0.6933715343475342,0.000714400433935225,80.0,46979,1.0000077486038208,0.000285,-99.4571533203125,0.8133775591850281,0.4840500140318596,192000,1294,145
7,-100.73899161265726,0.2175539902499195,-101.61027,-100.04386,3.0498475028593215,2.0,4.0,-10.212076171875,-10.532712,-8.284495,0.005050458908081055,-1.9174074,0.60915124,-0.005050458945333958,0.045364636927843094,-0.0010017156600952148,-0.0007001417106948793,0.6830090284347534,0.0004732004308607429,80.0,46979,0.999609112739563,0.00028199999999999997,-99.45710754394531,0.8153525590896606,0.4790599994846701,224000,1514,145
8,-100.74035802822273,0.22308210789359,-101.70103,-100.03164,3.0510106788710907,2.0,4.0,-10.2072001953125,-10.526105,-8.919206,0.0003971266746520996,-1.2413273,0.61584467,-0.0003971272089984268,0.04496783763170242,-0.0012199586490169168,-0.0006558633176609874,0.672538161277771,0.0005804260727018118,80.0,46979,0.9991902112960815,0.00027899999999999995,-99.45701599121094,0.8169611692428589,0.4740699962916369,256000,1731,147
9,-100.73994471978651,0.2203598112390683,-101.64589,-100.062675,3.0497521921463973,2.0,4.0,-10.20869921875,-10.535732,-8.739565,0.002929128646850586,-1.5047888,0.5753888,-0.0029291289392858744,0.04249437153339386,-0.0012897325213998556,-0.0006006878102198243,0.6619567275047302,0.0006996471784077585,80.0,46979,0.9996410608291626,0.000276,-99.45674133300781,0.8349490761756897,0.46907999085743085,288000,1947,148
10,-100.74072572954415,0.22156813836497163,-101.64213,-100.02461,3.051592599656685,2.0,4.0,-10.206634765625,-10.516588,-8.825918,0.007049689292907715,-1.3757037,0.5831169,-0.00704968860372901,0.040758658200502396,-0.0013759634457528591,-0.0006015574326738715,0.6512617468833923,0.0007310558576136827,80.0,46979,0.9994730353355408,0.00027299999999999997,-99.4567642211914,0.8342665433883667,0.46409000434407544,320000,2164,147
11,-100.73615611894778,0.2205522823364085,-101.58702,-100.033226,3.0497521921463973,2.0,4.0,-10.2032998046875,-10.50577,-8.937137,0.005403182506561279,-1.2503595,0.5838311,-0.005403182003647089,0.03883318975567818,-0.0012599839828908443,-0.0005440117092803121,0.6404513716697693,0.0007080206996761262,80.0,46979,0.9994568824768066,0.00027,-99.45630645751953,0.8472764492034912,0.4591000102019319,352000,2381,147
12,-100.73874690062941,0.22016562723857258,-101.65107,-100.07371,3.051592599656685,2.0,4.0,-10.1963876953125,-10.486287,-9.157386,0.0024784181118011474,-1.1529334,0.5536058,-0.0024784179404377937,0.03725788742303848,-0.001454911194741726,-0.00048662559129297733,0.6295226812362671,0.0008064137655310333,80.0,46979,0.998934268951416,0.000267,-99.45623016357422,0.845758318901062,0.4541099923733702,384000,2597,148
13,-100.74002095836906,0.21761947117636113,-101.595474,-100.03322,3.0484900447746974,2.0,4.0,-10.19773046875,-10.500557,-8.629997,0.0018617873191833496,-10.032642,0.5154837,-0.0018617870518937707,0.04413928836584091,-0.001511011621914804,-0.0005104853771626949,0.6184731721878052,0.0007850637193769217,80.0,46979,0.9994045495986938,0.00026399999999999997,-99.45664978027344,0.8334059119224548,0.44911999991009005,416000,2813,148
14,-100.740404786879,0.22128182848835667,-101.7102,-100.04186,3.0513969676742634,2.0,4.0,-10.1957509765625,-10.488749,-8.93745,-0.004661429882049561,-10.03606,0.5412754,0.0046614306047558784,0.045092321932315826,-0.0014643222093582153,-0.0005502667627297342,0.6073006987571716,0.0007651712512597442,80.0,46979,0.9991371631622314,0.000261,-99.4569091796875,0.8227687478065491,0.444130012697655,448000,3029,147
15,-100.73845860358642,0.22058116153434362,-101.57742,-100.028275,3.052270125906143,2.0,4.0,-10.20352734375,-10.478166,-9.096709,-0.0002366706132888794,-9.852122,0.5309222,0.0002366706175962463,0.04395300894975662,-0.0015878910198807716,-0.0004115733318030834,0.5960015058517456,0.000912732386495918,80.0,46979,0.9996767640113831,0.000258,-99.45701599121094,0.8134551644325256,0.4391399993071233,480000,3245,148
16,-100.73745827372437,0.22236467778875468,-101.68366,-100.055916,3.051788268955651,2.0,4.0,-10.20354296875,-10.498645,-9.2095,-0.002502405643463135,-0.9811576,0.5500496,0.00250240508466959,0.03668249398469925,-0.001362145645543933,-0.00045844042324461043,0.5845733284950256,0.0006534450221806765,80.0,46979,0.9994077086448669,0.00025499999999999996,-99.45671081542969,0.8239313364028931,0.4341499971346156,512000,3461,148
17,-100.7382745471878,0.22113006247030734,-101.57505,-100.03367,3.0505243088655862,2.0,4.0,-10.2080166015625,-10.475384,-8.115664,0.004368215560913086,-8.938786,0.52870584,-0.004368215333670378,0.04391518607735634,-0.0018231295980513096,-0.0004078035126440227,0.5730132460594177,0.0008829511352814734,80.0,46979,0.9995260834693909,0.00025199999999999995,-99.45684814453125,0.815711259841919,0.4291600081062228,544000,3680,145
18,-100.73879565175932,0.21941767142239718,-101.64584,-100.070786,3.0513016115190235,2.0,4.0,-10.203365234375,-10.474087,-8.960087,-0.0022991948127746584,-1.044135,0.5544068,0.0022991953883320093,0.034274954348802567,-0.0015498697757720947,-0.00036204783827997744,0.5613174438476562,0.0008737541502341628,80.0,46979,0.9989849328994751,0.000249,-99.456787109375,0.8163868188858032,0.42417000262846627,576000,3903,143
19,-100.73946702929669,0.22097624624514486,-101.662964,-100.03249,3.0535356427139995,2.0,4.0,-10.20664453125,-10.47618,-9.085192,0.0007988249659538269,-1.1064887,0.5285057,-0.0007988251163624227,0.034031860530376434,-0.0017101890407502651,-0.00035770804970525205,0.5494837164878845,0.0009193053701892495,80.0,46979,0.9994244575500488,0.000246,-99.45650482177734,0.8250954151153564,0.4191799984699375,608000,4123,145
20,-100.73825591377337,0.2226286895916339,-101.64737,-100.03532,3.052270125906143,2.0,4.0,-10.20653515625,-10.461192,-9.27774,0.003343036651611328,-9.895431,0.54831433,-0.003343036863952875,0.04168868809938431,-0.0019507892429828644,-0.00036049014306627214,0.5375080704689026,0.0010236098896712065,80.0,46979,0.9993281960487366,0.000243,-99.45658874511719,0.8180552124977112,0.4141900108255301,640000,4341,146
21,-100.73841974837971,0.2203570921133267,-101.58556,-100.07692,3.0498475028593215,2.0,4.0,-10.2041796875,-10.462446,-9.244572,-0.00030583488941192627,-0.93371797,0.53890413,0.0003058345173485577,0.03270246088504791,-0.0018258909694850445,-0.00035199770354665816,0.5253872871398926,0.0010122711537405849,80.0,46979,0.9999793171882629,0.00023999999999999998,-99.45658111572266,0.8185391426086426,0.40920000592278644,672000,4560,146
22,-100.74281622911694,0.22347293683973515,-101.630806,-100.05043,3.0547971360381863,2.0,4.0,-10.206392578125,-10.453303,-9.142842,1.6107693314552308e-05,-0.862818,0.5433071,-1.6108173440443352e-05,0.03263406828045845,-0.001952853985130787,-0.0003039362491108477,0.5131177306175232,0.0011517130769789219,80.0,46979,0.9994320273399353,0.000237,-99.45655059814453,0.8190506100654602,0.4042100027254721,704000,4777,147
23,-100.73762281789564,0.2192791359749431,-101.63964,-100.0393,3.052561289707145,2.0,4.0,-10.204986328125,-10.470391,-9.268007,0.0003049060106277466,-9.560902,0.5685308,-0.0003049062506761402,0.03945722058415413,-0.0020670797675848007,-0.0003586153907235712,0.5006957650184631,0.001107282587327063,80.0,46979,1.0002727508544922,0.000234,-99.45659637451172,0.8131403923034668,0.3992200009009028,736000,4994,147
24,-100.73883481248211,0.22248129685216253,-101.621666,-100.05689,3.0535356427139995,2.0,4.0,-10.20855078125,-10.448116,-9.293333,0.0015556881427764894,-0.87459874,0.5286138,-0.0015556885628029704,0.0316627137362957,-0.002022222615778446,-0.00031493333517573774,0.48811769485473633,0.0010438371682539582,80.0,46979,0.9990345239639282,0.00023099999999999998,-99.45636749267578,0.820206344127655,0.3942300081003883,768000,5212,146
25,-100.74338592811517,0.2214194682193954,-101.69519,-100.03331,3.050719801697016,2.0,4.0,-10.2065,-10.457851,-9.300558,0.0005815452337265014,-1.0578002,0.5504763,-0.0005815448239445686,0.030670303851366043,-0.0019614400807768106,-0.0003241979284211993,0.47537943720817566,0.001079220324754715,80.0,46979,1.0000317096710205,0.00022799999999999999,-99.45647430419922,0.8205105066299438,0.3892399958191972,800000,5430,147
26,-100.73672165538285,0.22291112237344277,-101.55979,-100.04817,3.051110899208544,2.0,4.0,-10.2089658203125,-10.466581,-9.042272,0.005805763244628906,-1.1495575,0.53098845,-0.005805762950330973,0.03005155920982361,-0.0020895241759717464,-0.0003351102059241384,0.46247661113739014,0.0011446827556937933,80.0,46979,1.0005384683609009,0.000225,-99.4561767578125,0.8323934078216553,0.38424999620757794,832000,5647,147
27,-100.7417016405952,0.21880562218019767,-101.65646,-100.0539,3.052270125906143,2.0,4.0,-10.20286328125,-10.438076,-9.380285,0.001386881947517395,-9.902667,0.5430508,-0.0013868823880329728,0.03645646572113037,-0.0021453476510941982,-0.0002924692234955728,0.4494052529335022,0.0011822899105027318,80.0,46979,1.0002068281173706,0.00022199999999999998,-99.45634460449219,0.8268965482711792,0.3792600108593067,864000,5863,147
28,-100.7377205531712,0.21969394962927555,-101.68425,-100.0687,3.051883643299952,2.0,4.0,-10.2015859375,-10.44331,-9.141371,0.0006510834097862244,-0.9653037,0.4974812,-0.0006510836537927389,0.02842313051223755,-0.0020699938759207726,-0.00033035699743777514,0.4361606240272522,0.0011165032628923655,80.0,46979,0.9990234375,0.00021899999999999998,-99.45628356933594,0.8269623517990112,0.3742699936216597,896000,6081,147
29,-100.73991608658339,0.21707040256701068,-101.56923,-100.055275,3.0513016115190235,2.0,4.0,-10.203109375,-10.446286,-9.251986,0.001348372220993042,-0.88275486,0.51058716,-0.0013483719667419791,0.02795960195362568,-0.0021420083940029144,-0.0002844020782504231,0.4227382242679596,0.001179386512376368,80.0,46979,0.9985243082046509,0.00021599999999999996,-99.45628356933594,0.8269892334938049,0.369279989221283,928000,6302,144
30,-100.74024256576439,0.22113303113204572,-101.60653,-100.04222,3.0498475028593215,2.0,4.0,-10.2031806640625,-10.451405,-9.336035,0.0012908247709274292,-0.8589168,0.5130878,-0.0012908251956105232,0.027433613315224648,-0.002119293436408043,-0.0002597870188765228,0.4091334342956543,0.0012375257210806012,80.0,46979,0.9993422627449036,0.00021299999999999997,-99.45632934570312,0.827014148235321,0.3642899788615118,960000,6522,145
31,-100.73983293556086,0.22209674538892016,-101.68686,-100.01805,3.0547971360381863,2.0,4.0,-10.20059375,-10.439865,-8.908504,-0.0009800657033920289,-1.0914965,0.52441263,0.0009800656698644161,0.027303146198391914,-0.002252644393593073,-0.00024244750966317952,0.3953408896923065,0.001297881593927741,80.0,46979,0.9984183311462402,0.00020999999999999998,-99.45626831054688,0.827103853225708,0.3592999952524963,992000,6740,146
32,-100.73555539678003,0.22063171633010537,-101.651436,-100.0478,3.048299514146899,2.0,4.0,-10.199779296875,-10.432621,-9.217928,0.0001636854112148285,-0.84046817,0.5811778,-0.0001636850502109155,0.02652837708592415,-0.0023972424678504467,-0.0002422151155769825,0.3813554346561432,0.0014615574618801475,80.0,46979,0.9990546703338623,0.00020699999999999996,-99.45616149902344,0.831777036190033,0.35431001747927265,1024000,6958,147
33,-100.74117871447645,0.2189428805855814,-101.57318,-100.03344,3.051592599656685,2.0,4.0,-10.1992861328125,-10.437646,-9.280885,-0.0007912164330482483,-0.81647515,0.50916976,0.0007912165019661188,0.0256634671241045,-0.0024444060400128365,-0.00022940398775972426,0.3671717047691345,0.0014707880327478051,80.0,46979,0.9985589385032654,0.00020399999999999997,-99.45618438720703,0.8316733837127686,0.34931999966136884,1056000,7183,142
34,-100.73750953470633,0.22103984591134349,-101.68916,-100.04478,3.051106025934401,2.0,4.0,-10.202423828125,-10.439333,-9.439251,0.002579984426498413,-9.630053,0.5232731,-0.0025799847207963467,0.03340175747871399,-0.002516253851354122,-0.00029611686477437615,0.3527836799621582,0.0014201697194948792,80.0,46979,0.9991226196289062,0.00020099999999999995,-99.45624542236328,0.8273464441299438,0.3443299798605651,1088000,7406,143
35,-100.73924692769363,0.22034357753611444,-101.710884,-100.03075,3.0484900447746974,2.0,4.0,-10.19939453125,-10.429363,-9.348253,-0.0025176825523376464,-9.750226,0.48785436,0.0025176822673529387,0.03294497728347778,-0.0026146157179027796,-0.00027791483444161713,0.33818578720092773,0.0014670892851427197,80.0,46979,0.9994014501571655,0.00019799999999999996,-99.45639038085938,0.823193371295929,0.33933999796320524,1120000,7631,142
36,-100.7396210676835,0.22137909855572968,-101.66982,-100.05343,3.0504289799809343,2.0,4.0,-10.202251953125,-10.435945,-9.257738,-0.0002877243757247925,-0.90367484,0.50384665,0.00028772445512004197,0.025705406442284584,-0.0024386048316955566,-0.0002805168624036014,0.3233714699745178,0.0014356739120557904,80.0,46979,0.999103307723999,0.000195,-99.4563980102539,0.8233445882797241,0.33434998077180506,1152000,7849,146
37,-100.74042223282443,0.22079435005619086,-101.644295,-100.06688,3.05324427480916,2.0,4.0,-10.2035283203125,-10.449341,-9.212976,0.0005398586392402649,-0.8155624,0.5436129,-0.0005398582434281707,0.025044742971658707,-0.002540060319006443,-0.0002968834014609456,0.30833449959754944,0.0014800172066316009,80.0,46979,0.9992603063583374,0.00019199999999999998,-99.45629119873047,0.827603816986084,0.32935999109229713,1184000,8066,147
38,-100.73728429783583,0.2214049610234453,-101.607124,-100.046,3.050719801697016,2.0,4.0,-10.2012724609375,-10.435501,-9.49482,0.0014615298509597777,-0.8332197,0.52293444,-0.00146153022069484,0.024153122678399086,-0.002599632367491722,-0.00023155818053055555,0.29306796193122864,0.0015619128243997693,80.0,46979,0.9980797171592712,0.00018899999999999999,-99.45624542236328,0.8276631832122803,0.3243699913090489,1216000,8284,146
39,-100.73700896262395,0.22308128615440648,-101.63454,-100.06315,3.0510106788710907,2.0,4.0,-10.2001376953125,-10.42343,-9.228697,0.00031185656785964966,-0.80871236,0.560775,-0.00031185668194666505,0.024249179288744926,-0.002744878875091672,-0.00024263984232675284,0.27756497263908386,0.0016248199390247464,80.0,46979,0.9982342720031738,0.000186,-99.45619201660156,0.8277165293693542,0.31938000901642877,1248000,8503,146
40,-100.74035526943253,0.22131850360695182,-101.644684,-100.02191,3.051788268955651,2.0,4.0,-10.19837890625,-10.424357,-9.137919,-0.0023733627796173095,-0.8620806,0.55319214,0.0023733628913760185,0.023531630635261536,-0.0026931706815958023,-0.00021317394566722214,0.26181742548942566,0.0016527745174244046,80.0,46979,0.9977595210075378,0.00018299999999999998,-99.45612335205078,0.8315035700798035,0.3143899884524414,1280000,8720,147
41,-100.73768930374321,0.22248485727965847,-101.65066,-100.034164,3.0478140775311933,2.0,4.0,-10.202216796875,-10.442441,-9.353566,0.003742205619812012,-0.8342462,0.54166335,-0.003742205910384655,0.023057108744978905,-0.0026491484604775906,-0.00023436883930116892,0.2458181232213974,0.0016137227648869157,80.0,46979,0.9990270137786865,0.00017999999999999998,-99.45613861083984,0.8314216732978821,0.30939998805568575,1312000,8936,148
42,-100.73899580792683,0.2182092795646197,-101.65674,-100.02189,3.048780487804878,2.0,4.0,-10.197990234375,-10.43157,-9.317106,-0.0017680418491363525,-9.681433,0.50459325,0.0017680416349321604,0.029895596206188202,-0.0028705622535198927,-0.00023895283811725676,0.22955872118473053,0.0018212455324828625,80.0,46979,0.9975468516349792,0.00017700000000000002,-99.45625305175781,0.8278856873512268,0.30440999717997913,1344000,9093,204
43,-100.73931093720175,0.22042042544438062,-101.68901,-100.02593,3.0538270662340143,2.0,4.0,-10.199146484375,-10.437018,-9.438027,-0.0009296435713768005,-0.90275705,0.5326388,0.0009296440402977169,0.02217850834131241,-0.0028894636780023575,-0.0002094498195219785,0.2130303978919983,0.0017952824709936976,80.0,46979,0.9988277554512024,0.000174,-99.45613098144531,0.8314135670661926,0.29941998469562436,1376000,9314,144
